full_path,path,class 
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0524.jpg,my_dataset\dataset\cat_0524.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0525.jpg,my_dataset\dataset\cat_0525.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0526.jpg,my_dataset\dataset\cat_0526.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0527.jpg,my_dataset\dataset\cat_0527.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0528.jpg,my_dataset\dataset\cat_0528.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0529.jpg,my_dataset\dataset\cat_0529.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0530.jpg,my_dataset\dataset\cat_0530.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0531.jpg,my_dataset\dataset\cat_0531.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0532.jpg,my_dataset\dataset\cat_0532.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0533.jpg,my_dataset\dataset\cat_0533.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0534.jpg,my_dataset\dataset\cat_0534.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0535.jpg,my_dataset\dataset\cat_0535.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0536.jpg,my_dataset\dataset\cat_0536.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0537.jpg,my_dataset\dataset\cat_0537.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0538.jpg,my_dataset\dataset\cat_0538.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0539.jpg,my_dataset\dataset\cat_0539.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0540.jpg,my_dataset\dataset\cat_0540.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0541.jpg,my_dataset\dataset\cat_0541.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0542.jpg,my_dataset\dataset\cat_0542.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0543.jpg,my_dataset\dataset\cat_0543.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0544.jpg,my_dataset\dataset\cat_0544.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0545.jpg,my_dataset\dataset\cat_0545.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0546.jpg,my_dataset\dataset\cat_0546.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0547.jpg,my_dataset\dataset\cat_0547.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0548.jpg,my_dataset\dataset\cat_0548.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0549.jpg,my_dataset\dataset\cat_0549.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0550.jpg,my_dataset\dataset\cat_0550.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0551.jpg,my_dataset\dataset\cat_0551.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0552.jpg,my_dataset\dataset\cat_0552.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0553.jpg,my_dataset\dataset\cat_0553.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0554.jpg,my_dataset\dataset\cat_0554.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0555.jpg,my_dataset\dataset\cat_0555.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0556.jpg,my_dataset\dataset\cat_0556.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0557.jpg,my_dataset\dataset\cat_0557.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0558.jpg,my_dataset\dataset\cat_0558.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0559.jpg,my_dataset\dataset\cat_0559.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0560.jpg,my_dataset\dataset\cat_0560.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0561.jpg,my_dataset\dataset\cat_0561.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0562.jpg,my_dataset\dataset\cat_0562.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0563.jpg,my_dataset\dataset\cat_0563.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0564.jpg,my_dataset\dataset\cat_0564.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0565.jpg,my_dataset\dataset\cat_0565.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0566.jpg,my_dataset\dataset\cat_0566.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0567.jpg,my_dataset\dataset\cat_0567.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0568.jpg,my_dataset\dataset\cat_0568.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0569.jpg,my_dataset\dataset\cat_0569.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0570.jpg,my_dataset\dataset\cat_0570.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0571.jpg,my_dataset\dataset\cat_0571.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0572.jpg,my_dataset\dataset\cat_0572.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0573.jpg,my_dataset\dataset\cat_0573.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0574.jpg,my_dataset\dataset\cat_0574.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0575.jpg,my_dataset\dataset\cat_0575.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0576.jpg,my_dataset\dataset\cat_0576.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0577.jpg,my_dataset\dataset\cat_0577.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0578.jpg,my_dataset\dataset\cat_0578.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0579.jpg,my_dataset\dataset\cat_0579.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0580.jpg,my_dataset\dataset\cat_0580.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0581.jpg,my_dataset\dataset\cat_0581.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0582.jpg,my_dataset\dataset\cat_0582.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0583.jpg,my_dataset\dataset\cat_0583.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0584.jpg,my_dataset\dataset\cat_0584.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0585.jpg,my_dataset\dataset\cat_0585.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0586.jpg,my_dataset\dataset\cat_0586.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0587.jpg,my_dataset\dataset\cat_0587.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0588.jpg,my_dataset\dataset\cat_0588.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0589.jpg,my_dataset\dataset\cat_0589.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0590.jpg,my_dataset\dataset\cat_0590.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0591.jpg,my_dataset\dataset\cat_0591.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0592.jpg,my_dataset\dataset\cat_0592.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0593.jpg,my_dataset\dataset\cat_0593.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0594.jpg,my_dataset\dataset\cat_0594.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0595.jpg,my_dataset\dataset\cat_0595.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0596.jpg,my_dataset\dataset\cat_0596.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0597.jpg,my_dataset\dataset\cat_0597.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0598.jpg,my_dataset\dataset\cat_0598.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0599.jpg,my_dataset\dataset\cat_0599.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0600.jpg,my_dataset\dataset\cat_0600.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0601.jpg,my_dataset\dataset\cat_0601.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0602.jpg,my_dataset\dataset\cat_0602.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0603.jpg,my_dataset\dataset\cat_0603.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0604.jpg,my_dataset\dataset\cat_0604.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0605.jpg,my_dataset\dataset\cat_0605.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0606.jpg,my_dataset\dataset\cat_0606.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0607.jpg,my_dataset\dataset\cat_0607.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0608.jpg,my_dataset\dataset\cat_0608.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0609.jpg,my_dataset\dataset\cat_0609.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0610.jpg,my_dataset\dataset\cat_0610.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0611.jpg,my_dataset\dataset\cat_0611.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0612.jpg,my_dataset\dataset\cat_0612.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0613.jpg,my_dataset\dataset\cat_0613.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0614.jpg,my_dataset\dataset\cat_0614.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0615.jpg,my_dataset\dataset\cat_0615.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0616.jpg,my_dataset\dataset\cat_0616.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0617.jpg,my_dataset\dataset\cat_0617.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0618.jpg,my_dataset\dataset\cat_0618.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0619.jpg,my_dataset\dataset\cat_0619.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0620.jpg,my_dataset\dataset\cat_0620.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0621.jpg,my_dataset\dataset\cat_0621.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0622.jpg,my_dataset\dataset\cat_0622.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0623.jpg,my_dataset\dataset\cat_0623.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0624.jpg,my_dataset\dataset\cat_0624.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0625.jpg,my_dataset\dataset\cat_0625.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0626.jpg,my_dataset\dataset\cat_0626.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0627.jpg,my_dataset\dataset\cat_0627.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0628.jpg,my_dataset\dataset\cat_0628.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0629.jpg,my_dataset\dataset\cat_0629.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0630.jpg,my_dataset\dataset\cat_0630.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0631.jpg,my_dataset\dataset\cat_0631.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0632.jpg,my_dataset\dataset\cat_0632.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0633.jpg,my_dataset\dataset\cat_0633.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0634.jpg,my_dataset\dataset\cat_0634.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0635.jpg,my_dataset\dataset\cat_0635.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0636.jpg,my_dataset\dataset\cat_0636.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0637.jpg,my_dataset\dataset\cat_0637.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0638.jpg,my_dataset\dataset\cat_0638.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0639.jpg,my_dataset\dataset\cat_0639.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0640.jpg,my_dataset\dataset\cat_0640.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0641.jpg,my_dataset\dataset\cat_0641.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0642.jpg,my_dataset\dataset\cat_0642.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0643.jpg,my_dataset\dataset\cat_0643.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0644.jpg,my_dataset\dataset\cat_0644.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0645.jpg,my_dataset\dataset\cat_0645.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0646.jpg,my_dataset\dataset\cat_0646.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0647.jpg,my_dataset\dataset\cat_0647.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0648.jpg,my_dataset\dataset\cat_0648.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0649.jpg,my_dataset\dataset\cat_0649.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0650.jpg,my_dataset\dataset\cat_0650.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0651.jpg,my_dataset\dataset\cat_0651.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0652.jpg,my_dataset\dataset\cat_0652.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0653.jpg,my_dataset\dataset\cat_0653.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0654.jpg,my_dataset\dataset\cat_0654.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0655.jpg,my_dataset\dataset\cat_0655.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0656.jpg,my_dataset\dataset\cat_0656.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0657.jpg,my_dataset\dataset\cat_0657.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0658.jpg,my_dataset\dataset\cat_0658.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0659.jpg,my_dataset\dataset\cat_0659.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0660.jpg,my_dataset\dataset\cat_0660.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0661.jpg,my_dataset\dataset\cat_0661.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0662.jpg,my_dataset\dataset\cat_0662.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0663.jpg,my_dataset\dataset\cat_0663.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0664.jpg,my_dataset\dataset\cat_0664.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0665.jpg,my_dataset\dataset\cat_0665.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0666.jpg,my_dataset\dataset\cat_0666.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0667.jpg,my_dataset\dataset\cat_0667.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0668.jpg,my_dataset\dataset\cat_0668.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0669.jpg,my_dataset\dataset\cat_0669.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0670.jpg,my_dataset\dataset\cat_0670.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0671.jpg,my_dataset\dataset\cat_0671.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0672.jpg,my_dataset\dataset\cat_0672.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0673.jpg,my_dataset\dataset\cat_0673.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0674.jpg,my_dataset\dataset\cat_0674.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0675.jpg,my_dataset\dataset\cat_0675.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0676.jpg,my_dataset\dataset\cat_0676.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0677.jpg,my_dataset\dataset\cat_0677.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0678.jpg,my_dataset\dataset\cat_0678.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0679.jpg,my_dataset\dataset\cat_0679.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0680.jpg,my_dataset\dataset\cat_0680.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0681.jpg,my_dataset\dataset\cat_0681.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0682.jpg,my_dataset\dataset\cat_0682.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0683.jpg,my_dataset\dataset\cat_0683.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0684.jpg,my_dataset\dataset\cat_0684.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0685.jpg,my_dataset\dataset\cat_0685.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0686.jpg,my_dataset\dataset\cat_0686.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0687.jpg,my_dataset\dataset\cat_0687.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0688.jpg,my_dataset\dataset\cat_0688.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0689.jpg,my_dataset\dataset\cat_0689.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0690.jpg,my_dataset\dataset\cat_0690.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0691.jpg,my_dataset\dataset\cat_0691.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0692.jpg,my_dataset\dataset\cat_0692.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0693.jpg,my_dataset\dataset\cat_0693.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0694.jpg,my_dataset\dataset\cat_0694.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0695.jpg,my_dataset\dataset\cat_0695.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0696.jpg,my_dataset\dataset\cat_0696.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0697.jpg,my_dataset\dataset\cat_0697.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0698.jpg,my_dataset\dataset\cat_0698.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0699.jpg,my_dataset\dataset\cat_0699.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0700.jpg,my_dataset\dataset\cat_0700.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0701.jpg,my_dataset\dataset\cat_0701.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0702.jpg,my_dataset\dataset\cat_0702.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0703.jpg,my_dataset\dataset\cat_0703.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0704.jpg,my_dataset\dataset\cat_0704.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0705.jpg,my_dataset\dataset\cat_0705.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0706.jpg,my_dataset\dataset\cat_0706.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0707.jpg,my_dataset\dataset\cat_0707.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0708.jpg,my_dataset\dataset\cat_0708.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0709.jpg,my_dataset\dataset\cat_0709.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0710.jpg,my_dataset\dataset\cat_0710.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0711.jpg,my_dataset\dataset\cat_0711.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0712.jpg,my_dataset\dataset\cat_0712.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0713.jpg,my_dataset\dataset\cat_0713.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0714.jpg,my_dataset\dataset\cat_0714.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0715.jpg,my_dataset\dataset\cat_0715.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0716.jpg,my_dataset\dataset\cat_0716.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0717.jpg,my_dataset\dataset\cat_0717.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0718.jpg,my_dataset\dataset\cat_0718.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0719.jpg,my_dataset\dataset\cat_0719.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0720.jpg,my_dataset\dataset\cat_0720.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0721.jpg,my_dataset\dataset\cat_0721.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0722.jpg,my_dataset\dataset\cat_0722.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0723.jpg,my_dataset\dataset\cat_0723.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0724.jpg,my_dataset\dataset\cat_0724.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0725.jpg,my_dataset\dataset\cat_0725.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0726.jpg,my_dataset\dataset\cat_0726.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0727.jpg,my_dataset\dataset\cat_0727.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0728.jpg,my_dataset\dataset\cat_0728.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0729.jpg,my_dataset\dataset\cat_0729.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0730.jpg,my_dataset\dataset\cat_0730.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0731.jpg,my_dataset\dataset\cat_0731.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0732.jpg,my_dataset\dataset\cat_0732.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0733.jpg,my_dataset\dataset\cat_0733.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0734.jpg,my_dataset\dataset\cat_0734.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0735.jpg,my_dataset\dataset\cat_0735.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0736.jpg,my_dataset\dataset\cat_0736.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0737.jpg,my_dataset\dataset\cat_0737.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0738.jpg,my_dataset\dataset\cat_0738.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0739.jpg,my_dataset\dataset\cat_0739.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0740.jpg,my_dataset\dataset\cat_0740.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0741.jpg,my_dataset\dataset\cat_0741.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0742.jpg,my_dataset\dataset\cat_0742.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0743.jpg,my_dataset\dataset\cat_0743.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0744.jpg,my_dataset\dataset\cat_0744.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0745.jpg,my_dataset\dataset\cat_0745.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0746.jpg,my_dataset\dataset\cat_0746.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0747.jpg,my_dataset\dataset\cat_0747.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset\dataset\cat_0748.jpg,my_dataset\dataset\cat_0748.jpg,cat
