full_path,path,class 
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4298.jpg,my_dataset2\dataset\4298.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\8510.jpg,my_dataset2\dataset\8510.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4301.jpg,my_dataset2\dataset\4301.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7209.jpg,my_dataset2\dataset\7209.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7897.jpg,my_dataset2\dataset\7897.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\8497.jpg,my_dataset2\dataset\8497.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\2073.jpg,my_dataset2\dataset\2073.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7789.jpg,my_dataset2\dataset\7789.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\3630.jpg,my_dataset2\dataset\3630.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\9496.jpg,my_dataset2\dataset\9496.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\944.jpg,my_dataset2\dataset\944.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\6644.jpg,my_dataset2\dataset\6644.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\1970.jpg,my_dataset2\dataset\1970.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\2323.jpg,my_dataset2\dataset\2323.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4330.jpg,my_dataset2\dataset\4330.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7372.jpg,my_dataset2\dataset\7372.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\1560.jpg,my_dataset2\dataset\1560.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\8858.jpg,my_dataset2\dataset\8858.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\1436.jpg,my_dataset2\dataset\1436.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4452.jpg,my_dataset2\dataset\4452.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\1527.jpg,my_dataset2\dataset\1527.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\6062.jpg,my_dataset2\dataset\6062.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\972.jpg,my_dataset2\dataset\972.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\5469.jpg,my_dataset2\dataset\5469.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\5552.jpg,my_dataset2\dataset\5552.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\2255.jpg,my_dataset2\dataset\2255.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\3942.jpg,my_dataset2\dataset\3942.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4513.jpg,my_dataset2\dataset\4513.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\385.jpg,my_dataset2\dataset\385.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\537.jpg,my_dataset2\dataset\537.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\1817.jpg,my_dataset2\dataset\1817.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7156.jpg,my_dataset2\dataset\7156.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\9997.jpg,my_dataset2\dataset\9997.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4624.jpg,my_dataset2\dataset\4624.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\8927.jpg,my_dataset2\dataset\8927.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4004.jpg,my_dataset2\dataset\4004.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\6621.jpg,my_dataset2\dataset\6621.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\256.jpg,my_dataset2\dataset\256.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\6990.jpg,my_dataset2\dataset\6990.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7061.jpg,my_dataset2\dataset\7061.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\8992.jpg,my_dataset2\dataset\8992.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\110.jpg,my_dataset2\dataset\110.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\1808.jpg,my_dataset2\dataset\1808.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\3143.jpg,my_dataset2\dataset\3143.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7758.jpg,my_dataset2\dataset\7758.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\9440.jpg,my_dataset2\dataset\9440.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\571.jpg,my_dataset2\dataset\571.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7550.jpg,my_dataset2\dataset\7550.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\312.jpg,my_dataset2\dataset\312.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\3862.jpg,my_dataset2\dataset\3862.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\3907.jpg,my_dataset2\dataset\3907.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\562.jpg,my_dataset2\dataset\562.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\5877.jpg,my_dataset2\dataset\5877.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7824.jpg,my_dataset2\dataset\7824.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\759.jpg,my_dataset2\dataset\759.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\9569.jpg,my_dataset2\dataset\9569.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\2436.jpg,my_dataset2\dataset\2436.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\3977.jpg,my_dataset2\dataset\3977.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\2212.jpg,my_dataset2\dataset\2212.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4655.jpg,my_dataset2\dataset\4655.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\182.jpg,my_dataset2\dataset\182.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7800.jpg,my_dataset2\dataset\7800.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\623.jpg,my_dataset2\dataset\623.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\9554.jpg,my_dataset2\dataset\9554.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\5214.jpg,my_dataset2\dataset\5214.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\2522.jpg,my_dataset2\dataset\2522.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\2843.jpg,my_dataset2\dataset\2843.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\3851.jpg,my_dataset2\dataset\3851.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\2570.jpg,my_dataset2\dataset\2570.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7099.jpg,my_dataset2\dataset\7099.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\5051.jpg,my_dataset2\dataset\5051.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4817.jpg,my_dataset2\dataset\4817.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4430.jpg,my_dataset2\dataset\4430.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\9898.jpg,my_dataset2\dataset\9898.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7605.jpg,my_dataset2\dataset\7605.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\1581.jpg,my_dataset2\dataset\1581.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\5416.jpg,my_dataset2\dataset\5416.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\9996.jpg,my_dataset2\dataset\9996.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\5582.jpg,my_dataset2\dataset\5582.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\2899.jpg,my_dataset2\dataset\2899.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\1761.jpg,my_dataset2\dataset\1761.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4722.jpg,my_dataset2\dataset\4722.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\8101.jpg,my_dataset2\dataset\8101.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\1502.jpg,my_dataset2\dataset\1502.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\2572.jpg,my_dataset2\dataset\2572.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\1365.jpg,my_dataset2\dataset\1365.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\3776.jpg,my_dataset2\dataset\3776.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\622.jpg,my_dataset2\dataset\622.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\3242.jpg,my_dataset2\dataset\3242.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\1759.jpg,my_dataset2\dataset\1759.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4264.jpg,my_dataset2\dataset\4264.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4410.jpg,my_dataset2\dataset\4410.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\8961.jpg,my_dataset2\dataset\8961.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4104.jpg,my_dataset2\dataset\4104.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\8083.jpg,my_dataset2\dataset\8083.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\8336.jpg,my_dataset2\dataset\8336.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\6312.jpg,my_dataset2\dataset\6312.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\5983.jpg,my_dataset2\dataset\5983.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\6369.jpg,my_dataset2\dataset\6369.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\6619.jpg,my_dataset2\dataset\6619.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\9079.jpg,my_dataset2\dataset\9079.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\814.jpg,my_dataset2\dataset\814.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7907.jpg,my_dataset2\dataset\7907.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\3516.jpg,my_dataset2\dataset\3516.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\3128.jpg,my_dataset2\dataset\3128.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\5799.jpg,my_dataset2\dataset\5799.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\3681.jpg,my_dataset2\dataset\3681.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\6871.jpg,my_dataset2\dataset\6871.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\8157.jpg,my_dataset2\dataset\8157.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\6754.jpg,my_dataset2\dataset\6754.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\3860.jpg,my_dataset2\dataset\3860.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\2062.jpg,my_dataset2\dataset\2062.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4058.jpg,my_dataset2\dataset\4058.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\8515.jpg,my_dataset2\dataset\8515.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7030.jpg,my_dataset2\dataset\7030.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\8477.jpg,my_dataset2\dataset\8477.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\6725.jpg,my_dataset2\dataset\6725.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\9708.jpg,my_dataset2\dataset\9708.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\380.jpg,my_dataset2\dataset\380.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4080.jpg,my_dataset2\dataset\4080.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\8170.jpg,my_dataset2\dataset\8170.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\8744.jpg,my_dataset2\dataset\8744.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\5653.jpg,my_dataset2\dataset\5653.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\6185.jpg,my_dataset2\dataset\6185.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\8990.jpg,my_dataset2\dataset\8990.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\9839.jpg,my_dataset2\dataset\9839.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\9527.jpg,my_dataset2\dataset\9527.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\9001.jpg,my_dataset2\dataset\9001.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\836.jpg,my_dataset2\dataset\836.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\2862.jpg,my_dataset2\dataset\2862.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\8748.jpg,my_dataset2\dataset\8748.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\6427.jpg,my_dataset2\dataset\6427.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\6699.jpg,my_dataset2\dataset\6699.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4465.jpg,my_dataset2\dataset\4465.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\6536.jpg,my_dataset2\dataset\6536.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\3833.jpg,my_dataset2\dataset\3833.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\739.jpg,my_dataset2\dataset\739.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\615.jpg,my_dataset2\dataset\615.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\6510.jpg,my_dataset2\dataset\6510.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\8767.jpg,my_dataset2\dataset\8767.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\2776.jpg,my_dataset2\dataset\2776.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\2834.jpg,my_dataset2\dataset\2834.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\2807.jpg,my_dataset2\dataset\2807.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\9635.jpg,my_dataset2\dataset\9635.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\3442.jpg,my_dataset2\dataset\3442.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\1779.jpg,my_dataset2\dataset\1779.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\1108.jpg,my_dataset2\dataset\1108.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\9455.jpg,my_dataset2\dataset\9455.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\6368.jpg,my_dataset2\dataset\6368.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\8077.jpg,my_dataset2\dataset\8077.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\1790.jpg,my_dataset2\dataset\1790.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7987.jpg,my_dataset2\dataset\7987.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4640.jpg,my_dataset2\dataset\4640.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\1861.jpg,my_dataset2\dataset\1861.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7267.jpg,my_dataset2\dataset\7267.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7052.jpg,my_dataset2\dataset\7052.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7809.jpg,my_dataset2\dataset\7809.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\6338.jpg,my_dataset2\dataset\6338.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\225.jpg,my_dataset2\dataset\225.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\6614.jpg,my_dataset2\dataset\6614.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\2973.jpg,my_dataset2\dataset\2973.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\1713.jpg,my_dataset2\dataset\1713.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\2855.jpg,my_dataset2\dataset\2855.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\757.jpg,my_dataset2\dataset\757.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\2221.jpg,my_dataset2\dataset\2221.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\745.jpg,my_dataset2\dataset\745.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\5766.jpg,my_dataset2\dataset\5766.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\8233.jpg,my_dataset2\dataset\8233.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\6963.jpg,my_dataset2\dataset\6963.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\308.jpg,my_dataset2\dataset\308.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\9945.jpg,my_dataset2\dataset\9945.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\5685.jpg,my_dataset2\dataset\5685.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\2501.jpg,my_dataset2\dataset\2501.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4694.jpg,my_dataset2\dataset\4694.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\942.jpg,my_dataset2\dataset\942.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\5265.jpg,my_dataset2\dataset\5265.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\6522.jpg,my_dataset2\dataset\6522.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\2733.jpg,my_dataset2\dataset\2733.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\8502.jpg,my_dataset2\dataset\8502.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7109.jpg,my_dataset2\dataset\7109.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7364.jpg,my_dataset2\dataset\7364.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4530.jpg,my_dataset2\dataset\4530.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\9802.jpg,my_dataset2\dataset\9802.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7556.jpg,my_dataset2\dataset\7556.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\2529.jpg,my_dataset2\dataset\2529.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\1925.jpg,my_dataset2\dataset\1925.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\9973.jpg,my_dataset2\dataset\9973.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\9465.jpg,my_dataset2\dataset\9465.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\3858.jpg,my_dataset2\dataset\3858.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\6900.jpg,my_dataset2\dataset\6900.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\5870.jpg,my_dataset2\dataset\5870.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4807.jpg,my_dataset2\dataset\4807.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\3065.jpg,my_dataset2\dataset\3065.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7716.jpg,my_dataset2\dataset\7716.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\8622.jpg,my_dataset2\dataset\8622.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4030.jpg,my_dataset2\dataset\4030.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\3430.jpg,my_dataset2\dataset\3430.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\6432.jpg,my_dataset2\dataset\6432.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\6520.jpg,my_dataset2\dataset\6520.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\8751.jpg,my_dataset2\dataset\8751.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4221.jpg,my_dataset2\dataset\4221.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\8746.jpg,my_dataset2\dataset\8746.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\1254.jpg,my_dataset2\dataset\1254.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\6327.jpg,my_dataset2\dataset\6327.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\6806.jpg,my_dataset2\dataset\6806.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\2874.jpg,my_dataset2\dataset\2874.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\2555.jpg,my_dataset2\dataset\2555.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\719.jpg,my_dataset2\dataset\719.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\8957.jpg,my_dataset2\dataset\8957.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\1931.jpg,my_dataset2\dataset\1931.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\1171.jpg,my_dataset2\dataset\1171.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\14.jpg,my_dataset2\dataset\14.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\5143.jpg,my_dataset2\dataset\5143.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7978.jpg,my_dataset2\dataset\7978.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4071.jpg,my_dataset2\dataset\4071.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\6668.jpg,my_dataset2\dataset\6668.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7126.jpg,my_dataset2\dataset\7126.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\5069.jpg,my_dataset2\dataset\5069.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7661.jpg,my_dataset2\dataset\7661.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4946.jpg,my_dataset2\dataset\4946.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4873.jpg,my_dataset2\dataset\4873.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\9453.jpg,my_dataset2\dataset\9453.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\8195.jpg,my_dataset2\dataset\8195.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\9862.jpg,my_dataset2\dataset\9862.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\3531.jpg,my_dataset2\dataset\3531.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\9147.jpg,my_dataset2\dataset\9147.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\5748.jpg,my_dataset2\dataset\5748.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4976.jpg,my_dataset2\dataset\4976.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7528.jpg,my_dataset2\dataset\7528.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\175.jpg,my_dataset2\dataset\175.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\1360.jpg,my_dataset2\dataset\1360.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\7029.jpg,my_dataset2\dataset\7029.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\1412.jpg,my_dataset2\dataset\1412.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\704.jpg,my_dataset2\dataset\704.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\3159.jpg,my_dataset2\dataset\3159.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\1530.jpg,my_dataset2\dataset\1530.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4216.jpg,my_dataset2\dataset\4216.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\9931.jpg,my_dataset2\dataset\9931.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\4623.jpg,my_dataset2\dataset\4623.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\670.jpg,my_dataset2\dataset\670.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\5264.jpg,my_dataset2\dataset\5264.jpg,cat
C:\Users\Professional\Desktop\lab python\my_dataset2\dataset\1204.jpg,my_dataset2\dataset\1204.jpg,cat
